fold,test_subject,test_subjects,val_subjects,best_epoch,best_train_acc,best_val_acc,best_val_loss,epoch_accuracy,epoch_precision,epoch_recall,epoch_f1,epoch_roc_auc,model_name,result_dir
1,315_999,"315,999","401,368",44,0.8548850574712644,0.7611111402511597,0.475543200969696,0.4761904761904761,0.4803149606299212,0.6130653266331658,0.5386313465783664,0.474396984924623,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\features2d_cnn
2,421_463,"421,463","368,315",2,0.6515040352164343,0.7076923251152039,0.6198123693466187,0.4698492462311557,0.4411764705882353,0.2261306532663316,0.2990033222591362,0.5262998409131082,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\features2d_cnn
3,346_444,"346,444","463,401",1,0.6192196531791907,0.5040650367736816,0.7508450746536255,0.535175879396985,0.5119047619047619,0.8911917098445595,0.6502835538752363,0.7433337545810692,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\features2d_cnn
4,311_342,"311,342","999,401",1,0.6002886002886003,0.4336043298244476,0.7528190016746521,0.5858585858585859,0.6764705882352942,0.345,0.4569536423841059,0.6708163265306124,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\features2d_cnn
5,340_368_401,"340,368,401","311,444",2,0.5390428211586902,0.5874999761581421,0.6860556602478027,0.4946428571428571,0.4936305732484076,0.5555555555555556,0.5227655986509275,0.44838582124772,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\features2d_cnn
1,315_999,"315,999","401,368",20,0.7227011494252874,0.7833333611488342,0.467599481344223,0.4812030075187969,0.4823008849557522,0.5477386934673367,0.5129411764705882,0.5295979899497487,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\hybrid_cnn
2,421_463,"421,463","368,315",17,0.6962582538517975,0.6615384817123413,0.6502869725227356,0.5628140703517588,0.5862068965517241,0.4271356783919598,0.4941860465116279,0.6094795585970051,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\hybrid_cnn
3,346_444,"346,444","463,401",12,0.648121387283237,0.5826558470726013,0.6747267246246338,0.6030150753768844,0.555205047318612,0.911917098445596,0.6901960784313725,0.7241248578288891,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\hybrid_cnn
4,311_342,"311,342","999,401",1,0.5079365079365079,0.4498645067214966,0.6994834542274475,0.5075757575757576,0.5123152709359606,0.52,0.5161290322580645,0.506530612244898,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\hybrid_cnn
5,340_368_401,"340,368,401","311,444",6,0.5549958018471872,0.4524999856948852,0.7010247111320496,0.4160714285714286,0.3983050847457627,0.3369175627240143,0.3650485436893204,0.4029005472008572,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-08-01_185139_GROUPKFOLD_nvalsubj2\results\hybrid_cnn
