fold,test_subject,test_subjects,val_subjects,best_epoch,best_train_acc,best_val_acc,best_val_loss,epoch_accuracy,epoch_precision,epoch_recall,epoch_f1,epoch_roc_auc,model_name,result_dir
11,999,999,"401,311",63,0.7825537294563844,0.7804877758026123,0.5040961503982544,0.5,0.0,0.0,0.0,0.5439,Features1D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features1d_cnn
1,311,311,"421,368",22,0.70550576184379,0.7326478362083435,0.5528692603111267,0.905,0.9175257731958762,0.89,0.9035532994923858,0.9811,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
2,315,315,"421,340",1,0.6093951093951094,0.6130653023719788,0.6972362399101257,0.4070351758793969,0.3442622950819672,0.2121212121212121,0.2625,0.3203030303030303,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
3,340,340,"463,401",1,0.5480404551201011,0.5230352282524109,0.6814041137695312,0.72,0.9230769230769232,0.48,0.631578947368421,0.8395,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
4,342,342,"999,368",84,0.7947570332480819,0.6854220032691956,0.5854241847991943,0.5,0.5051546391752577,0.98,0.6666666666666666,0.1156249999999999,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
5,346,346,"311,444",95,0.9735994848679974,0.8725000023841858,0.3606376647949219,0.2676767676767677,0.2346938775510204,0.2473118279569892,0.2408376963350785,0.1944700460829493,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
6,368,368,"342,315",1,0.5392971246006389,0.4835442900657654,0.7098850011825562,0.9528795811518324,0.9789473684210528,0.93,0.953846153846154,0.993956043956044,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
7,401,401,"311,342",8,0.6160151324085751,0.618686854839325,0.6566296815872192,0.5325443786982249,0.0,0.0,0.0,0.8046413502109704,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
8,421,421,"444,999",18,0.8126207340631036,0.6775000095367432,0.629935622215271,0.51010101010101,0.75,0.0303030303030303,0.058252427184466,0.6940108152229365,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
9,444,444,"342,999",1,0.4803858520900321,0.5075757503509521,0.7005177736282349,0.455,0.4727272727272727,0.78,0.5886792452830188,0.3663,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
10,463,463,"401,444",2,0.7300884955752213,0.6395664215087891,0.6568202972412109,0.4,0.2826086956521739,0.13,0.1780821917808219,0.2932,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
11,999,999,"401,311",38,0.7079646017699115,0.696476936340332,0.6135004162788391,0.525,0.5581395348837209,0.24,0.3356643356643357,0.4395,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\features2d_cnn
1,311,311,"421,368",91,0.6370038412291933,0.6760925650596619,0.6213083267211914,0.685,0.6761904761904762,0.71,0.6926829268292682,0.7571,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
2,315,315,"421,340",15,0.6589446589446589,0.5804020166397095,0.673134982585907,0.4321608040201005,0.4597701149425287,0.8080808080808081,0.5860805860805861,0.4786868686868686,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
3,340,340,"463,401",53,0.6864728192161821,0.5311653017997742,0.6873720288276672,0.52,0.5294117647058824,0.36,0.4285714285714285,0.556,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
4,342,342,"999,368",37,0.7161125319693095,0.7340153455734253,0.5273706316947937,0.4285714285714285,0.4620253164556962,0.73,0.5658914728682171,0.3526041666666666,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
5,346,346,"311,444",100,0.8010302640051513,0.7699999809265137,0.5152623653411865,0.5252525252525253,0.4969696969696969,0.8817204301075269,0.6356589147286822,0.5083461341525858,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
6,368,368,"342,315",1,0.4811501597444089,0.473417729139328,0.7092539072036743,0.5863874345549738,0.92,0.23,0.368,0.8868131868131868,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
7,401,401,"311,342",8,0.619798234552333,0.6010100841522217,0.6773914098739624,0.5502958579881657,0.5272727272727272,0.3670886075949367,0.4328358208955223,0.5970464135021097,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
8,421,421,"444,999",100,0.6638763683193818,0.5649999976158142,0.6844151616096497,0.5959595959595959,0.8064516129032258,0.2525252525252525,0.3846153846153846,0.7026833996530966,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
9,444,444,"342,999",1,0.5138263665594855,0.469696968793869,0.7122325897216797,0.605,0.7441860465116279,0.32,0.4475524475524475,0.7291000000000001,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
10,463,463,"401,444",7,0.7212389380530974,0.6666666865348816,0.5928270816802979,0.515,0.5081967213114754,0.93,0.657243816254417,0.5019,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
11,999,999,"401,311",56,0.8268015170670038,0.794037938117981,0.471270740032196,0.515,1.0,0.03,0.058252427184466,0.6704,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_170024_LOSO_nvalsubj2\results\hybrid_cnn
