fold,test_subject,test_subjects,val_subjects,best_epoch,best_train_acc,best_val_acc,best_val_loss,epoch_accuracy,epoch_precision,epoch_recall,epoch_f1,epoch_roc_auc,model_name,result_dir
8,421,421,444,11,0.753565316600114,0.6850000023841858,0.5891417264938354,0.5252525252525253,1.0,0.0505050505050505,0.0961538461538461,0.7048260381593716,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
9,444,444,342,1,0.4849002849002849,0.4846938848495483,0.7076790928840637,0.485,0.4876033057851239,0.59,0.5339366515837104,0.4336,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
10,463,463,999,1,0.6470588235294118,0.5049999952316284,0.7917501330375671,0.44,0.461038961038961,0.71,0.5590551181102362,0.3944,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
11,999,999,421,1,0.5265259555048488,0.5303030014038086,0.680239737033844,0.43,0.4606741573033708,0.82,0.5899280575539568,0.3411999999999999,Features2D CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\features2d_cnn
1,311,311,401,95,0.6874298540965208,0.639053225517273,0.6340947151184082,0.745,0.7130434782608696,0.82,0.7627906976744186,0.8357999999999999,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
2,315,315,421,28,0.7234891676168758,0.6666666865348816,0.6169188022613525,0.4623115577889447,0.4753086419753086,0.7777777777777778,0.5900383141762452,0.5023232323232323,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
3,340,340,999,44,0.6659051970302684,0.5299999713897705,0.6882273554801941,0.49,0.4833333333333333,0.29,0.3625,0.5044,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
4,342,342,401,20,0.6517357222844344,0.6568047404289246,0.6377425789833069,0.4387755102040816,0.4698795180722891,0.78,0.5864661654135338,0.3501041666666666,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
5,346,346,311,100,0.7872219053051911,0.8550000190734863,0.4213955998420715,0.4898989898989899,0.4746835443037974,0.8064516129032258,0.5976095617529881,0.5783922171018945,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
6,368,368,315,1,0.4787052810902896,0.5326633453369141,0.6985532641410828,0.5916230366492147,0.6222222222222222,0.56,0.5894736842105263,0.6326373626373626,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
7,401,401,311,85,0.8748597081930415,0.8700000047683716,0.3773645162582397,0.5976331360946746,0.8235294117647058,0.1772151898734177,0.2916666666666667,0.7257383966244726,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
8,421,421,444,98,0.6685681688533942,0.6299999952316284,0.6521739959716797,0.6313131313131313,0.6710526315789473,0.5151515151515151,0.5828571428571429,0.6954392408937864,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
9,444,444,342,1,0.5076923076923077,0.5255101919174194,0.6939526796340942,0.51,0.5075757575757576,0.67,0.5775862068965517,0.4796,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
10,463,463,999,1,0.5248429468874929,0.574999988079071,0.6879104375839233,0.585,0.562962962962963,0.76,0.6468085106382979,0.63,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
11,999,999,421,75,0.8807758128921849,0.7676767706871033,0.5326942205429077,0.52,0.8333333333333334,0.05,0.0943396226415094,0.6181,Hybrid Raw + Features CNN,C:\Users\janre\PycharmProjects\eeg-caffeine-input-representation-cnn\outputs\experiments\2026-07-30_130117_LOSO_nvalsubj1\results\hybrid_cnn
